Review_ID,App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,App_ID
8110,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8111,"anthem bc anywhere","Add 2FA support mobile app. PS. Your technical support people RETARDED can't speak English!",Negative,-0.266667,0.3,1965
8112,"anthem bc anywhere","Apps update can't it. When update days compatible device. I samsung s8.",Neutral,NULL,NULL,1965
8113,"any.do: to-do list, calendar, reminders & planner","Jayden - press & hold re-order! Is working well far tho hard oldster figure make save edits etc. LATER: Love new circles mark "done." Great. I see "move" "copy." If copy's paid version, I'll never see it, 'way $$$.",Positive,0.207449,0.557702,2774
8114,"any.do: to-do list, calendar, reminders & planner","This go getting things done. It allows never something fall radar since I set reminders. The ability strike thru finished task reinforcing One daily life improvement applications",Neutral,NULL,NULL,2774
8115,"any.do: to-do list, calendar, reminders & planner","Been using years loved it. With update get less less free. It auto updated I can't reoccurring reminders without paying. Unless count defaulting every Monday. It even allow update long time weekly reminder",Positive,0.143333,0.426667,2774
8116,"any.do: to-do list, calendar, reminders & planner","Most recent update really screwed interface. Makes difficult get actual lists, wants add them. All support links broken.",Negative,NULL,0.364286,2774
8117,"any.do: to-do list, calendar, reminders & planner","The running todo list game changer. And any.do moment feature great organizing day. You add toy want need lists, next time run any.do moment, decide now, tomorrow, next week, someday. You worry losing track tasks WISH could lost tasks NEED do. To top off, widgets amazing AND based experience too.",Positive,0.25,0.425,2774
8118,"any.do: to-do list, calendar, reminders & planner","I'm really annoyed last update took away option change notification sounds. I really like features, I NOT want reminders notification sounds I texts. It's enough problem I looking another reminders. *Update: They update sounds , nice. However, took away recurring tasks free version. I really like app, I found replace sounds also still free recurring events. So, unfortunately, I still must another app. If bring back recurring events, I'll satisfied.",Positive,0.127273,0.578788,2774
8119,"any.do: to-do list, calendar, reminders & planner","This excellent want something pure easy work with. But word warning people, get tag happy create overabundance tags. You cannot organize tags simply editing name tag goofy process. You can't edit name main tag list! And I'm running weird error creating new tag plus button unresponsive. Put main focus two lists tags minor secondary organization, like duration, priority even extra layer tasks due.",Positive,0.177427,0.556192,2774
8120,"any.do: to-do list, calendar, reminders & planner",nan,Neutral,NULL,NULL,2774
8121,"any.do: to-do list, calendar, reminders & planner",nan,Neutral,NULL,NULL,2774
8122,"any.do: to-do list, calendar, reminders & planner","Why remove option call, email etc... From tasks add new one. E.g. call auto comets contact task itself. I gave permissions still working update.",Positive,0.136364,0.454545,2774
8123,"any.do: to-do list, calendar, reminders & planner","This excellent app, especially Reminders - lately I've experienced following problem, that's I took fifth star away. Every time I open upon calendar, bring calendar timetable current month date, I get instead month last Event kept memory. This serious problem fixed today's update either. I tap little rectangular bottom showing number (date) order get timetable current month. Please, fix this.",Positive,0.125379,0.521212,2774
8124,"any.do: to-do list, calendar, reminders & planner","Love today, tomorrow later events daily any.do moment set dates items yet done. Recent updates mobile greatly improved usability allowing adding completing tasks super smooth!",Positive,0.304762,0.395238,2774
8125,"any.do: to-do list, calendar, reminders & planner","Updated version turn things mess, I trying add tasks future date, saving back present date! It's possible save future date task.",Negative,-0.0291667,0.2375,2774
8126,"any.do: to-do list, calendar, reminders & planner","I Hv purchased year device plan Rs. 909 2/7/18 validity till 2/7/2019. But showing free acounte basic features said purchase premium user. Why... I Hv already purchased it. Help.... Plz...",Positive,0.2,0.4625,2774
8127,"any.do: to-do list, calendar, reminders & planner","This best . I ever seen like . They give great feathers zero adds . I would like recommend teanegers . So make they're life productive.. Thank any.do ...",Positive,0.9,0.525,2774
8128,"any.do: to-do list, calendar, reminders & planner","The new update HORRIBLE make circles next tasks optional bring back font type blue again!!!!!!",Negative,-0.172727,0.310909,2774
8129,"any.do: to-do list, calendar, reminders & planner","On Redmi Note5 gets stuck login screen even let sign in.",Neutral,NULL,NULL,2774
8130,"any.do: to-do list, calendar, reminders & planner","Unhappy latest update quick edit gone cross complete gone",Positive,0.0666667,0.54,2774
8131,"any.do: to-do list, calendar, reminders & planner","Really helpful remembering things I need do, also notifies forget unfinished tasks",Positive,0.2,0.2,2774
8132,"any.do: to-do list, calendar, reminders & planner","Very useful record daily to-do list quickly. Clean interface, overall cool.",Positive,0.221333,0.27,2774
8133,"any.do: to-do list, calendar, reminders & planner","Recent update sucks....",Negative,-0.15,0.275,2774
8134,"any.do: to-do list, calendar, reminders & planner","I like time parallel task",Neutral,NULL,NULL,2774
8135,"any.do: to-do list, calendar, reminders & planner","It helps achieve goals day!",Neutral,NULL,NULL,2774
8136,"any.do: to-do list, calendar, reminders & planner","Quick easy way organize activities.",Positive,0.383333,0.666667,2774
8137,"any.do: to-do list, calendar, reminders & planner","Just downloaded far I love it.",Positive,0.3,0.8,2774
8138,"any.do: to-do list, calendar, reminders & planner","Been using couple weeks, love it!",Positive,0.625,0.6,2774
8139,"any.do: to-do list, calendar, reminders & planner","Very good organizer. I love it.",Positive,0.705,0.69,2774
8140,"any.do: to-do list, calendar, reminders & planner","One best apps. ❤️",Positive,1,0.3,2774
8141,"any.do: to-do list, calendar, reminders & planner","Good daily basis",Positive,0.35,0.3,2774
8142,"any.do: to-do list, calendar, reminders & planner",Thank,Neutral,NULL,NULL,2774
8143,"any.do: to-do list, calendar, reminders & planner","Love it,",Positive,0.5,0.6,2774
8144,"any.do: to-do list, calendar, reminders & planner",Helpful,Neutral,NULL,NULL,2774
8145,"any.do: to-do list, calendar, reminders & planner","Current version good, hanging lot",Positive,0.35,0.5,2774
8146,"any.do: to-do list, calendar, reminders & planner","This extremely useful great remind things done.",Positive,0.55,0.375,2774
8147,"any.do: to-do list, calendar, reminders & planner","It's amazing app, easy helped keep responsibilities. There's detail bothers me, glitch. When I expand event see full details, appears information entered (No title, location, alarms) even though submitted reminders probably still work, however sometimes I need check important information like location notes I can't view really annoying. Please fix this, best ever.",Positive,0.330556,0.747222,2774
8148,"any.do: to-do list, calendar, reminders & planner","I've using years, I feel tremendous improvements made adding features notepad user take notes only. Further, could added priorities feature within notepad. I think Any.do integrate calendar feature Any.do itself, instead two separate apps. If changes made would hard beat. Moreover, I notice I try edit tasks subtasks phone line make edits glitches. Other excellent!",Positive,0.152778,0.736111,2774
8149,"any.do: to-do list, calendar, reminders & planner",nan,Neutral,NULL,NULL,2774
8150,"any.do: to-do list, calendar, reminders & planner","This THE BEST market. I manage monthly appointments helps keep focused daily to-do list. Another awesome feature helps manage phone calls prioritize callback importance. This helps take back control time find balance again. I love struggle managing time easily forget appointments, love it, too!",Positive,0.508333,0.47619,2774
8151,"any.do: to-do list, calendar, reminders & planner","I told I free 7 days. My subscription due expire tomorrow deducted entire year fees 1-day I could cancel. That's cheat. I planning go consumer court.",Positive,0.0916667,0.6,2774
8152,"any.do: to-do list, calendar, reminders & planner",nan,Neutral,NULL,NULL,2774
8153,"any.do: to-do list, calendar, reminders & planner","Jayden - press & hold re-order! Is working well far tho hard oldster figure make save edits etc. LATER: Love new circles mark "done." Great. I see "move" "copy." If copy's paid version, I'll never see it, 'way $$$.",Positive,0.207449,0.557702,2774
8154,"any.do: to-do list, calendar, reminders & planner","This go getting things done. It allows never something fall radar since I set reminders. The ability strike thru finished task reinforcing One daily life improvement applications",Neutral,NULL,NULL,2774
8155,"any.do: to-do list, calendar, reminders & planner","Been using years loved it. With update get less less free. It auto updated I can't reoccurring reminders without paying. Unless count defaulting every Monday. It even allow update long time weekly reminder",Positive,0.143333,0.426667,2774
8156,"any.do: to-do list, calendar, reminders & planner","Most recent update really screwed interface. Makes difficult get actual lists, wants add them. All support links broken.",Negative,NULL,0.364286,2774
8157,"any.do: to-do list, calendar, reminders & planner","The running todo list game changer. And any.do moment feature great organizing day. You add toy want need lists, next time run any.do moment, decide now, tomorrow, next week, someday. You worry losing track tasks WISH could lost tasks NEED do. To top off, widgets amazing AND based experience too.",Positive,0.25,0.425,2774
8158,"any.do: to-do list, calendar, reminders & planner","I'm really annoyed last update took away option change notification sounds. I really like features, I NOT want reminders notification sounds I texts. It's enough problem I looking another reminders. *Update: They update sounds , nice. However, took away recurring tasks free version. I really like app, I found replace sounds also still free recurring events. So, unfortunately, I still must another app. If bring back recurring events, I'll satisfied.",Positive,0.127273,0.578788,2774
8159,"any.do: to-do list, calendar, reminders & planner","This excellent want something pure easy work with. But word warning people, get tag happy create overabundance tags. You cannot organize tags simply editing name tag goofy process. You can't edit name main tag list! And I'm running weird error creating new tag plus button unresponsive. Put main focus two lists tags minor secondary organization, like duration, priority even extra layer tasks due.",Positive,0.177427,0.556192,2774
8160,"any.do: to-do list, calendar, reminders & planner","All great BUT I can't change reminder time!!! It shows 23:11, I change minutes hours reminder next day today I can't set event past!",Positive,0.229167,0.333333,2774
8161,"any.do: to-do list, calendar, reminders & planner","I've using checklist years solid yet. Despite far better apps, features relatively simple highly up-voted suggestion board still fail implemented. Lacking features: -you can't order subtasks way -task tags mobile show desktop -there option make newly added tasks go bottom list, top -it would great succession tracking. This would help monitor maintain habits/patterns",Positive,0.188485,0.500188,2774
8162,"any.do: to-do list, calendar, reminders & planner","Why remove option call, email etc... From tasks add new one. E.g. call auto comets contact task itself. I gave permissions still working update.",Positive,0.136364,0.454545,2774
8163,"any.do: to-do list, calendar, reminders & planner","This excellent app, especially Reminders - lately I've experienced following problem, that's I took fifth star away. Every time I open upon calendar, bring calendar timetable current month date, I get instead month last Event kept memory. This serious problem fixed today's update either. I tap little rectangular bottom showing number (date) order get timetable current month. Please, fix this.",Positive,0.125379,0.521212,2774
8164,"any.do: to-do list, calendar, reminders & planner","Love today, tomorrow later events daily any.do moment set dates items yet done. Recent updates mobile greatly improved usability allowing adding completing tasks super smooth!",Positive,0.304762,0.395238,2774
8165,"any.do: to-do list, calendar, reminders & planner","Updated version turn things mess, I trying add tasks future date, saving back present date! It's possible save future date task.",Negative,-0.0291667,0.2375,2774
8166,"any.do: to-do list, calendar, reminders & planner","I Hv purchased year device plan Rs. 909 2/7/18 validity till 2/7/2019. But showing free acounte basic features said purchase premium user. Why... I Hv already purchased it. Help.... Plz...",Positive,0.2,0.4625,2774
8167,"any.do: to-do list, calendar, reminders & planner",nan,Neutral,NULL,NULL,2774
8168,"any.do: to-do list, calendar, reminders & planner","The new update HORRIBLE make circles next tasks optional bring back font type blue again!!!!!!",Negative,-0.172727,0.310909,2774
